1206 - 1 for period 12 to 25
1206,19, Payment - GL,2401,30/01/2013,200000,,Ward coverage allowance to Kugonza,
1206, 19, Period Total,,,1730000
1206,20, Payment - GL,2499,08/02/2013,120000,,General plumbing materials,
1206,20, Payment - GL,2512,09/02/2013,250000,,Leave allowance to Angella,
1206,20, Payment - GL,2555,14/02/2013,200000,,Ward coverage to Dr.Ssekyewa,
1206,20, Payment - GL,2600,19/02/2013,200000,,Ward coverage allownace to Dr. Kugonza,
1206,20, Payment - GL,2602,19/02/2013,60000,,Weekend allowance to Radiology Nurses,
1206, 20, Period Total,,,830000
1206,21, Payment - GL,3096,15/03/2013,200000,,Ward coverage to Dr. Ssekyewa,
1206,21, Payment - GL,2861,18/03/2013,225000,,Annual Leave allowance to Olivia,
1206,21, Payment - GL,3095,18/03/2013,50000,,Opd interpretation for congolese,
1206,21, Payment - GL,3092,21/03/2013,200000,,Ward coverage to Dr. Martine,
1206,21, Payment - GL,2935,22/03/2013,40000,,Weekend allowance to radiology Nurses,
1206, 21, Period Total,,,715000
1206,22, Payment - GL,3059,02/04/2013,200000,,Leave allowance to Philip,
1206,22, Payment - GL,3305,18/04/2013,200000,,Ward coverage Dr. Kugonza,
1206,22, Payment - GL,3300,24/04/2013,200000,,Ward coverage to Dr. Sekyewa,
1206, 22, Period Total,,,600000
1206,23, Payment - GL,3378,09/05/2013,200000,,Over time allowance to James,
1206,23, Payment - GL,3390,10/05/2013,70000,,Weekend allowance to Radiology Nurses,
1206,23, Payment - GL,3718,17/05/2013,50000,,Contribution towards the construction of the bridg,
1206,23, Payment - GL,3722,22/05/2013,250000,,Ward coverage to sekyewa,
1206,23, Payment - GL,3724,23/05/2013,200000,,Ward coverage to Dr. Martine,
1206,23, Payment - GL,3516,28/05/2013,400000,,Leave allowance to Philip,
1206,23, Payment - GL,3528,29/05/2013,50000,, OPd interpreter,
1206,23, Payment - GL,3544,31/05/2013,300000,,Leave allowance to Diana,
1206, 23, Period Total,,,1520000
1206,24, Payment - GL,3562,04/06/2013,40000,,Weekend allownace to Radiology Nurses,
1206,24, Payment - GL,3598,10/06/2013,90000,,Plumbing allowance,
1206,24, Payment - GL,3653,18/06/2013,200000,,Overtime radiology coverage to Ochola,
1206,24, Payment - GL,3687,26/06/2013,200000,,Ward coverage Dr. Sekyewa,
1206,24, Payment - GL,3699,28/06/2013,250000,,Ward coverage to Martine,
1206, 24, Period Total,,,780000
1206,25, Total Period Movement,,,12003000
